BOUNDARY	w:ない	-3.1605
BOUNDARY	w:なかった	-2.1397
BOUNDARY	w:なさい	-1.5973
BOUNDARY	w:なら	-1.5064
BOUNDARY	w:なんて	-0.0370
BOUNDARY	w:に	-2.4373
BOUNDARY	w:について	-2.3891
BOUNDARY	w:になった	-2.2953
BOUNDARY	w:には	-2.3383
BOUNDARY	w:にも	-1.9143
BOUNDARY	w:ね	-2.3923
BOUNDARY	w:の	-1.9936
BOUNDARY	w:のだ	-1.6408
BOUNDARY	w:ので	-2.0797
BOUNDARY	w:のです	-2.2628
BOUNDARY	w:のに	-1.6403
BOUNDARY	w:は	-1.4744
BOUNDARY	w:へ	-2.3842
BOUNDARY	w:べき	-1.5884
BOUNDARY	w:ほとんど	0.2475
BOUNDARY	w:ほど	-0.7060
BOUNDARY	w:まだ	0.3405
BOUNDARY	w:まで	-1.2866
BOUNDARY	w:みんな	0.6083
BOUNDARY	w:も	-2.0156
BOUNDARY	w:もう	1.0818
BOUNDARY	w:もし	1.7362
BOUNDARY	w:もっと	0.7851
BOUNDARY	w:もの	-0.0030
BOUNDARY	w:や	-1.0994
BOUNDARY	w:よ	-2.0083
BOUNDARY	w:よい	-0.8261
BOUNDARY	w:よう	-0.8834
BOUNDARY	w:ような	-1.0195
BOUNDARY	w:ように	-1.4119
BOUNDARY	w:よく	-0.3238
BOUNDARY	w:より	-0.7179
BOUNDARY	w:よりも	-1.4067
BOUNDARY	w:を	-2.9551
BOUNDARY	w:ん	-1.5555
BOUNDARY	w:んだ	-1.6283
BOUNDARY	w:んです	-1.6864
adj-f	BOUNDARY	-0.3815
adj-f	adj-i	0.2827
adj-f	adj-i:い	0.4587
adj-f	adj-na	-0.0334
adj-f	adj-no	-1.2189
adj-f	adj-pn	-1.1496
adj-f	adv	-0.7402
adj-f	aux-v	-0.8633
adj-f	cop	1.0888
adj-f	cop:た	0.8156
adj-f	exp	-0.2979
adj-f	exp-v	-0.0847
adj-f	n	0.0591
adj-f	n-suf	0.1097
adj-f	n-vs	-0.1186
adj-f	pn	-0.9688
adj-f	v1	-0.7135
adj-f	v5	-0.5953
adj-f	v5:た	-0.3193
adj-f	w:が	0.0155
adj-f	w:こと	0.6161
adj-f	w:した	1.7004
adj-f	w:して	1.4330
adj-f	w:している	1.0667
adj-f	w:する	0.8717
